time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.36000000000000004,-0.2805826380426126,0.2747231607739602,9.975829897189078,1.7707379906232035,0.13350957915152772,0.0,-1.72210560578225,2.2750438718681374,-0.9349216562059284,5.3121670133339185,-7.191499462816059,0.0,505.1031533406231,383.1577445524252,405.68444333414527,491.9382002469207
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.4200000000000001,-0.3855216052768395,0.43099637343008035,9.896194048687068,2.257940633571577,6.064259197911669,0.0,-1.7417526992948373,2.9164707922517996,-1.7658501618471587,6.25664381819357,-7.944521196508901,0.0,504.07010746640987,381.04490832717505,385.1836043437947,498.0911648546035
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.48000000000000015,-0.4895787520714858,0.6149324137957957,9.754509919142453,4.58633735343275,0.7244062942241722,0.0,-1.8429543918388207,2.9746090837583066,-2.9726483992146266,9.612494790529647,-5.09129135209003,0.0,334.2748216004192,521.5310540226545,338.5321987866699,643.0750091691295
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.5400000000000001,-0.6131975292356523,0.7798339509035807,9.558059985160703,5.2627334892036295,0.7288241069050523,0.0,-2.281183884131973,2.529656756345497,-3.5292948795070713,10.322823734697574,-6.5170376555219764,0.0,478.8299217553419,308.1145839553214,340.61081110059024,512.3631350191692
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
0.6000000000000002,-0.7648921716577588,0.9201702327394077,9.339393294708456,0.03941948797208461,0.5473302843227215,0.0,-2.7625102387835323,2.211256200016605,-3.6984191734045253,11.880588035054439,-7.700875750149795,0.0,491.4513261113865,329.30876429200214,347.7681810839021,591.4456281986917
